Date,PortfolioValue,Returns
2016-11-23,99999.93215082388,-6.784917612094432e-07
2016-11-25,99999.93215082388,-6.784917612094432e-07
2016-11-28,99999.93215082388,-6.784917612094432e-07
2016-11-29,99999.93215082388,-6.784917612094432e-07
2016-11-30,99999.93215082388,-6.784917612094432e-07
2016-12-01,99999.93215082388,-6.784917612094432e-07
2016-12-02,99999.93215082388,-6.784917612094432e-07
2016-12-05,99999.93215082388,-6.784917612094432e-07
2016-12-06,99999.93215082388,-6.784917612094432e-07
2016-12-07,99999.93215082388,-6.784917612094432e-07
2016-12-08,99999.93215082388,-6.784917612094432e-07
2016-12-09,99999.93215082388,-6.784917612094432e-07
2016-12-12,99999.92983759391,-7.016240608936641e-07
2016-12-13,99999.49273813712,-5.072618628764758e-06
2016-12-14,99999.49273813712,-5.072618628764758e-06
2016-12-15,99999.34703386771,-6.529661322856555e-06
2016-12-16,99999.31234301078,-6.8765698921924925e-06
2016-12-19,99999.15738619315,-8.426138068462024e-06
2016-12-20,99999.08569849479,-9.143015052104601e-06
2016-12-21,99999.06024492728,-9.397550727153429e-06
2016-12-22,99999.23833025443,-7.6166974556690544e-06
2016-12-23,99999.18513620841,-8.148637915874134e-06
2016-12-27,99999.01399172294,-9.860082770610462e-06
2016-12-28,99999.12963427055,-8.703657294536243e-06
2016-12-29,99999.13657511222,-8.634248877788196e-06
2016-12-30,99999.34703386771,-6.529661322856555e-06
2017-01-03,99999.27070940482,-7.292905951762805e-06
2017-01-04,99999.30077112663,-6.992288733745227e-06
2017-01-05,99999.16432131278,-8.35678687217296e-06
2017-01-06,99998.86367166984,-1.136328330161632e-05
2017-01-09,99998.61389482963,-1.386105170371593e-05
2017-01-10,99998.58614290702,-1.4138570929790148e-05
2017-01-11,99998.43812502372,-1.561874976279796e-05
2017-01-12,99998.55376184928,-1.4462381507182726e-05
2017-01-13,99998.60232866752,-1.397671332480968e-05
2017-01-17,99998.38030947196,-1.6196905280376086e-05
2017-01-18,99998.3826211785,-1.61737882149464e-05
2017-01-19,99998.43118990409,-1.5688100959087024e-05
2017-01-20,99998.38030947196,-1.6196905280376086e-05
2017-01-23,99998.36180437553,-1.6381956244731555e-05
2017-01-24,99998.38724459159,-1.6127554084087023e-05
2017-01-25,99997.94551218498,-2.0544878150249134e-05
2017-01-26,99997.93163622367,-2.068363776328624e-05
2017-01-27,99997.92931879508,-2.0706812049174914e-05
2017-01-30,99998.00333345878,-1.9966665412212023e-05
2017-01-31,99998.06808603751,-1.931913962485851e-05
2017-02-01,99996.35666597831,-3.643334021689952e-05
2017-02-02,99996.40754450309,-3.592455496909679e-05
2017-02-03,99996.28034533012,-3.7196546698833116e-05
2017-02-06,99996.0005067681,-3.9994932318950303e-05
2017-02-07,99995.71371973502,-4.286280264976085e-05
2017-02-08,99995.59576929557,-4.40423070442921e-05
2017-02-09,99995.37511003959,-4.6248899604106555e-05
2017-02-10,99995.4447873925,-4.555212607505382e-05
2017-02-13,99995.17303026664,-4.8269697333598744e-05
2017-02-14,99994.77119196403,-5.228808035972179e-05
2017-02-15,99994.65736330497,-5.342636695029796e-05
2017-02-16,99994.69453943717,-5.3054605628276476e-05
2017-02-17,99994.60860002982,-5.39139997017628e-05
2017-02-21,99994.3809579705,-5.619042029502452e-05
2017-02-22,99994.2857374047,-5.714262595298351e-05
2017-02-23,99994.42045725333,-5.5795427466655386e-05
2017-02-24,99994.39025820243,-5.609741797568859e-05
2017-02-27,99994.32754457938,-5.672455420615733e-05
2017-02-28,99994.31361521232,-5.6863847876811635e-05
2017-03-01,99993.66324175346,-6.336758246543468e-05
2017-03-02,99993.85603273856,-6.143967261436045e-05
2017-03-03,99993.6655572747,-6.334442725303233e-05
2017-03-06,99993.76776445853,-6.232235541465343e-05
2017-03-07,99993.72594393241,-6.27405606758839e-05
2017-03-08,99993.84672869193,-6.153271308066905e-05
2017-03-09,99993.92106188285,-6.078938117148937e-05
2017-03-10,99993.81421602714,-6.185783972861828e-05
2017-03-13,99993.80028093803,-6.199719061973156e-05
2017-03-14,99993.84905565727,-6.150944342734874e-05
2017-03-15,99993.50760973441,-6.492390265586436e-05
2017-03-16,99993.4541925286,-6.545807471396984e-05
2017-03-17,99993.61678255546,-6.383217444541515e-05
2017-03-20,99993.27532518852,-6.724674811484874e-05
2017-03-21,99993.65162981498,-6.34837018502003e-05
2017-03-22,99993.28463304984,-6.715366950156749e-05
2017-03-23,99993.4007676934,-6.599232306602062e-05
2017-03-24,99993.46578920829,-6.534210791709484e-05
2017-03-27,99993.41005648124,-6.589943518760264e-05
2017-03-28,99992.73180330741,-7.26819669258839e-05
2017-03-29,99992.65747393119,-7.342526068809093e-05
2017-03-30,99992.70162142265,-7.298378577354015e-05
2017-03-31,99992.7643159722,-7.235684027793469e-05
2017-04-03,99992.75503099906,-7.244969000938e-05
2017-04-04,99992.50649202811,-7.493507971885265e-05
2017-04-05,99992.68069780814,-7.319302191855967e-05
2017-04-06,99992.7643159722,-7.235684027793469e-05
2017-04-07,99992.83866060722,-7.161339392783703e-05
2017-04-10,99992.87815035331,-7.121849646689953e-05
2017-04-11,99993.23584688651,-6.764153113486828e-05
2017-04-12,99993.24281169011,-6.75718830988626e-05
2017-04-13,99993.24281169011,-6.75718830988626e-05
2017-04-17,99993.24281169011,-6.75718830988626e-05
2017-04-18,99993.24281169011,-6.75718830988626e-05
2017-04-19,99993.24281169011,-6.75718830988626e-05
2017-04-20,99993.24281169011,-6.75718830988626e-05
2017-04-21,99993.24281169011,-6.75718830988626e-05
2017-04-24,99993.24281169011,-6.75718830988626e-05
2017-04-25,99993.24281169011,-6.75718830988626e-05
2017-04-26,99993.24281169011,-6.75718830988626e-05
2017-04-27,99993.24281169011,-6.75718830988626e-05
2017-04-28,99993.24281169011,-6.75718830988626e-05
2017-05-01,99993.24281169011,-6.75718830988626e-05
2017-05-02,99993.24977969423,-6.750220305766562e-05
2017-05-03,99993.35429858461,-6.645701415385702e-05
2017-05-04,99993.47740649477,-6.522593505229452e-05
2017-05-05,99992.91296862856,-7.087031371440389e-05
2017-05-08,99991.97224520937,-8.027754790629842e-05
2017-05-09,99991.74462985292,-8.255370147075154e-05
2017-05-10,99991.91418170229,-8.08581829770992e-05
2017-05-11,99991.60631655947,-8.393683440532186e-05
2017-05-12,99991.10485934511,-8.895140654887655e-05
2017-05-15,99991.19815921084,-8.801840789164999e-05
2017-05-16,99991.25180148378,-8.74819851621578e-05
2017-05-17,99992.46928881899,-7.530711181010702e-05
2017-05-18,99991.93518161074,-8.064818389262655e-05
2017-05-19,99991.81388949648,-8.186110503520468e-05
2017-05-22,99991.59698962465,-8.40301037534664e-05
2017-05-23,99991.6412973334,-8.358702666606405e-05
2017-05-24,99991.74858950869,-8.251410491313436e-05
2017-05-25,99991.6249742438,-8.375025756206014e-05
2017-05-26,99991.68562793032,-8.314372069682577e-05
2017-05-30,99991.67162799135,-8.328372008647421e-05
2017-05-31,99991.88386248842,-8.116137511577108e-05
2017-06-01,99991.78590487734,-8.214095122661092e-05
2017-06-02,99991.25646685854,-8.74353314145992e-05
2017-06-05,99991.61097430483,-8.389025695170858e-05
2017-06-06,99991.48970507875,-8.510294921245077e-05
2017-06-07,99991.27512072817,-8.724879271831015e-05
2017-06-08,99991.36374758974,-8.636252410258748e-05
2017-06-09,99992.76549243227,-7.234507567729452e-05
2017-06-12,99993.52117014152,-6.478829858475365e-05
2017-06-13,99993.38822445078,-6.611775549215963e-05
2017-06-14,99993.05470546885,-6.945294531149557e-05
2017-06-15,99992.8517864625,-7.148213537497213e-05
2017-06-16,99992.38064464732,-7.61935535268276e-05
2017-06-19,99993.32990917368,-6.670090826315572e-05
2017-06-20,99993.01970180674,-6.980298193258932e-05
2017-06-21,99993.22029766245,-6.779702337546041e-05
2017-06-22,99993.16430553599,-6.835694464010885e-05
2017-06-23,99993.31590542002,-6.684094579977681e-05
2017-06-26,99993.20863231822,-6.791367681784322e-05
2017-06-27,99992.72117122813,-7.278828771872213e-05
2017-06-28,99993.21095928355,-6.789040716452291e-05
2017-06-29,99992.70950969859,-7.290490301413229e-05
2017-06-30,99992.78881344004,-7.21118655995815e-05
2017-07-03,99992.66752895518,-7.332471044821431e-05
2017-07-05,99992.80513652964,-7.194863470358541e-05
2017-07-06,99992.48793300791,-7.512066992087057e-05
2017-07-07,99992.82610973521,-7.173890264792134e-05
2017-07-10,99993.03137096568,-6.968629034323385e-05
2017-07-11,99992.9544051743,-7.045594825700391e-05
2017-07-12,99992.9544051743,-7.045594825700391e-05
2017-07-13,99992.9544051743,-7.045594825700391e-05
2017-07-14,99992.70484556002,-7.295154439983889e-05
2017-07-17,99992.58355344576,-7.416446554241702e-05
2017-07-18,99992.46227659029,-7.537723409710451e-05
2017-07-19,99992.24302305025,-7.756976949749514e-05
2017-07-20,99992.40164197725,-7.598358022747561e-05
2017-07-21,99992.41796888155,-7.582031118450686e-05
2017-07-24,99991.99348081392,-8.00651918607764e-05
2017-07-25,99991.8418733005,-8.158126699505374e-05
2017-07-26,99991.67394651216,-8.326053487835452e-05
2017-07-27,99992.35031904024,-7.64968095975928e-05
2017-07-28,99992.59754957003,-7.402450429974124e-05
2017-07-31,99992.77714933199,-7.222850668011234e-05
2017-08-01,99992.46926130098,-7.530738699017092e-05
2017-08-02,99990.8156434421,-9.184356557903812e-05
2017-08-03,99991.18180860323,-8.818191396770999e-05
2017-08-04,99990.99056638521,-9.009433614788577e-05
2017-08-07,99990.42613996309,-9.573860036907718e-05
2017-08-08,99990.12991727632,-9.870082723675296e-05
2017-08-09,99989.90135206026,-0.00010098647939739748
2017-08-10,99991.0978661899,-8.902133810101077e-05
2017-08-11,99990.59209455294,-9.407905447063967e-05
2017-08-14,99990.0371705417,-9.962829458294436e-05
2017-08-15,99989.62739194673,-0.00010372608053265139
2017-08-16,99989.77959836763,-0.00010220401632366701
2017-08-17,99990.5031281833,-9.496871816692873e-05
2017-08-18,99990.58742536348,-9.412574636517093e-05
2017-08-21,99990.65531553072,-9.344684469280764e-05
2017-08-22,99990.05355848116,-9.946441518841312e-05
2017-08-23,99990.00672544283,-9.99327455717139e-05
2017-08-24,99990.17296994966,-9.827030050335452e-05
2017-08-25,99990.03482831758,-9.96517168241553e-05
2017-08-28,99989.65783704561,-0.00010342162954388187
2017-08-29,99989.320659769,-0.00010679340230999514
2017-08-30,99989.21764386934,-0.00010782356130657717
2017-08-31,99989.06542981905,-0.00010934570180950686
2017-09-01,99989.05373777193,-0.00010946262228069827
2017-09-05,99989.51501096529,-0.00010484989034710451
2017-09-06,99989.55480970186,-0.00010445190298138187
2017-09-07,99989.70700467867,-0.00010292995321331545
2017-09-08,99990.32283033174,-9.677169668255374e-05
2017-09-11,99989.88496133359,-0.00010115038666408509
2017-09-12,99989.88496133359,-0.00010115038666408509
2017-09-13,99989.88496133359,-0.00010115038666408509
2017-09-14,99989.88496133359,-0.00010115038666408509
2017-09-15,99989.88496133359,-0.00010115038666408509
2017-09-18,99989.88496133359,-0.00010115038666408509
2017-09-19,99989.88496133359,-0.00010115038666408509
2017-09-20,99989.88496133359,-0.00010115038666408509
2017-09-21,99989.32065659382,-0.00010679343406183761
2017-09-22,99988.96942215778,-0.00011030577842218918
2017-09-25,99988.65565949299,-0.00011344340507013839
2017-09-26,99989.26210862018,-0.00010737891379816574
2017-09-27,99989.51732712604,-0.00010482672873957199
2017-09-28,99989.29489212848,-0.00010705107871515793
2017-09-29,99989.4915779195,-0.00010508422080500168
2017-10-02,99989.41899567463,-0.00010581004325373214
2017-10-03,99989.57587128498,-0.00010424128715021652
2017-10-04,99989.34172135212,-0.0001065827864788298
2017-10-05,99989.78895264484,-0.00010211047355158371
2017-10-06,99989.76788025715,-0.00010232119742853683
2017-10-09,99989.89432221271,-0.00010105677787287277
2017-10-10,99989.94583675578,-0.00010054163244218216
2017-10-11,99989.94583675578,-0.00010054163244218216
2017-10-12,99989.94583675578,-0.00010054163244218216
2017-10-13,99989.94583675578,-0.00010054163244218216
2017-10-16,99989.94583675578,-0.00010054163244218216
2017-10-17,99989.78427206032,-0.0001021572793967789
2017-10-18,99989.95051275246,-0.00010049487247539219
2017-10-19,99990.83559499733,-9.164405002666172e-05
2017-10-20,99990.77237783425,-9.22762216575211e-05
2017-10-23,99990.79111562722,-9.208884372783359e-05
2017-10-24,99990.57334981911,-9.426650180888827e-05
2017-10-25,99990.7349136924,-9.265086307597812e-05
2017-10-26,99990.50077901833,-9.499220981670079e-05
2017-10-27,99989.18016515725,-0.00010819834842754063
2017-10-30,99988.32082448952,-0.00011679175510478672
2017-10-31,99987.7776001548,-0.00012222399845195469
2017-11-01,99988.28102575295,-0.00011718974247050937
2017-11-02,99987.99534688942,-0.00012004653110576327
2017-11-03,99986.96743093483,-0.0001303256906516617
2017-11-06,99986.55767141335,-0.00013442328586650546
2017-11-07,99986.42653738015,-0.00013573462619853672
2017-11-08,99986.09170614235,-0.0001390829385764664
2017-11-09,99986.17599569313,-0.0001382400430686539
2017-11-10,99986.31230245583,-0.00013687697544170077
2017-11-13,99986.47679220192,-0.00013523207798076328
2017-11-14,99987.09482275002,-0.00012905177249980624
2017-11-15,99987.62589727395,-0.00012374102726054844
2017-11-16,99987.15122686379,-0.00012848773136211095
2017-11-17,99987.37446294777,-0.0001262553705222672
2017-11-20,99987.41441045754,-0.00012585589542461094
2017-11-21,99986.67184530251,-0.00013328154697490391
2017-11-22,99986.24414525979,-0.00013755854740215
2017-11-24,99986.24180685036,-0.00013758193149638828
2017-11-27,99986.44859777443,-0.00013551402225566562
2017-11-28,99986.68828283303,-0.00013311717166972814
2017-11-29,99987.53190313332,-0.00012468096866679844
2017-11-30,99987.3086729339,-0.0001269132706610253
2017-12-01,99987.3086729339,-0.0001269132706610253
2017-12-04,99987.3086729339,-0.0001269132706610253
2017-12-05,99987.3086729339,-0.0001269132706610253
2017-12-06,99987.3086729339,-0.0001269132706610253
2017-12-07,99987.3086729339,-0.0001269132706610253
2017-12-08,99987.3086729339,-0.0001269132706610253
2017-12-11,99987.3086729339,-0.0001269132706610253
2017-12-12,99987.3086729339,-0.0001269132706610253
2017-12-13,99987.3086729339,-0.0001269132706610253
2017-12-14,99987.3086729339,-0.0001269132706610253
2017-12-15,99987.3086729339,-0.0001269132706610253
2017-12-18,99987.3086729339,-0.0001269132706610253
2017-12-19,99987.42382063906,-0.0001257617936094175
2017-12-20,99987.46846785586,-0.00012531532144144876
2017-12-21,99987.31337370913,-0.00012686626290873393
2017-12-22,99987.31337370913,-0.00012686626290873393
2017-12-26,99988.35673918764,-0.00011643260812357767
2017-12-27,99988.4671897693,-0.00011532810230695759
2017-12-28,99988.4671897693,-0.00011532810230695759
2017-12-29,99988.4671897693,-0.00011532810230695759
2018-01-02,99988.4671897693,-0.00011532810230695759
2018-01-03,99988.4671897693,-0.00011532810230695759
2018-01-04,99988.4671897693,-0.00011532810230695759
2018-01-05,99988.4671897693,-0.00011532810230695759
2018-01-08,99988.4671897693,-0.00011532810230695759
2018-01-09,99988.4671897693,-0.00011532810230695759
2018-01-10,99988.4671897693,-0.00011532810230695759
2018-01-11,99988.4671897693,-0.00011532810230695759
2018-01-12,99988.4671897693,-0.00011532810230695759
2018-01-16,99988.86902522079,-0.00011130974779211102
2018-01-17,99988.18519877426,-0.00011814801225744305
2018-01-18,99988.147601118,-0.00011852398881994304
2018-01-19,99988.33559702865,-0.00011664402971349772
2018-01-22,99988.67868327133,-0.00011321316728673992
2018-01-23,99988.66928004257,-0.00011330719957433757
2018-01-24,99989.33196543685,-0.00010668034563146648
2018-01-25,99989.26379977145,-0.00010736200228551753
2018-01-26,99989.26379977145,-0.00010736200228551753
2018-01-29,99989.26379977145,-0.00010736200228551753
2018-01-30,99989.60218974375,-0.0001039781025625416
2018-01-31,99989.71028682016,-0.00010289713179838145
2018-02-01,99989.7925393226,-0.00010207460677396739
2018-02-02,99988.08179637216,-0.00011918203627836192
2018-02-05,99987.13947840952,-0.00012860521590482677
2018-02-06,99988.6763283851,-0.00011323671614896738
2018-02-07,99987.85619517587,-0.00012143804824125254
2018-02-08,99986.82458659433,-0.00013175413405668224
2018-02-09,99987.27052470468,-0.0001272947529531666
2018-02-12,99988.75701304697,-0.00011242986953031505
2018-02-13,99989.14162989878,-0.00010858370101224864
2018-02-14,99989.85653468393,-0.00010143465316068613
2018-02-15,99990.42754680308,-9.572453196917195e-05
2018-02-16,99990.42754680308,-9.572453196917195e-05
2018-02-20,99990.42754680308,-9.572453196917195e-05
2018-02-21,99990.42754680308,-9.572453196917195e-05
2018-02-22,99990.42754680308,-9.572453196917195e-05
2018-02-23,99990.42754680308,-9.572453196917195e-05
2018-02-26,99989.80935696916,-0.00010190643030844512
2018-02-27,99989.94620541886,-0.0001005379458113748
2018-02-28,99990.0099108632,-9.990089136801544e-05
2018-03-01,99990.74607495622,-9.253925043783966e-05
2018-03-02,99990.46057919816,-9.539420801840606e-05
2018-03-05,99990.31663922624,-9.683360773764435e-05
2018-03-06,99990.35204724626,-9.647952753744904e-05
2018-03-07,99990.73901013688,-9.260989863119903e-05
2018-03-08,99990.28832654313,-9.711673456869904e-05
2018-03-09,99989.57105664567,-0.00010428943354330841
2018-03-12,99989.16048459367,-0.00010839515406332794
2018-03-13,99989.57341031388,-0.0001042658968611795
2018-03-14,99989.93439893083,-0.0001006560106917459
2018-03-15,99989.88486127213,-0.00010115138727865997
2018-03-16,99990.03350858048,-9.966491419516388e-05
2018-03-19,99990.67529324845,-9.324706751547637e-05
2018-03-20,99990.6894534047,-9.310546595297637e-05
2018-03-21,99990.6894534047,-9.310546595297637e-05
2018-03-22,99990.41811147772,-9.581888522283406e-05
2018-03-23,99989.49554983221,-0.00010504450167791219
2018-03-26,99991.34304586492,-8.656954135076375e-05
2018-03-27,99990.29777303778,-9.702226962224813e-05
2018-03-28,99989.85891119085,-0.00010141088809148641
2018-03-29,99990.16563573919,-9.834364260808797e-05
2018-04-02,99989.90610662542,-0.00010093893374578329
2018-04-03,99990.30957571112,-9.690424288884969e-05
2018-04-04,99991.06933370672,-8.9306662932795e-05
2018-04-05,99991.35011831365,-8.649881686345907e-05
2018-04-06,99990.3072182282,-9.692781771795126e-05
2018-04-09,99990.70124975286,-9.298750247136922e-05
2018-04-10,99991.45630422674,-8.543695773259969e-05
2018-04-11,99991.21563282405,-8.784367175947409e-05
2018-04-12,99991.21563282405,-8.784367175947409e-05
2018-04-13,99991.21563282405,-8.784367175947409e-05
2018-04-16,99991.21563282405,-8.784367175947409e-05
2018-04-17,99991.21563282405,-8.784367175947409e-05
2018-04-18,99991.20855458916,-8.791445410839515e-05
2018-04-19,99992.39774450005,-7.602255499950843e-05
2018-04-20,99994.06827672661,-5.931723273388343e-05
2018-04-23,99993.80637041556,-6.193629584435257e-05
2018-04-24,99993.16222587181,-6.837774128187448e-05
2018-04-25,99993.32975211693,-6.67024788307026e-05
2018-04-26,99993.46425071312,-6.535749286878854e-05
2018-04-27,99993.01594367577,-6.98405632423237e-05
2018-04-30,99993.70962348534,-6.290376514662057e-05
2018-05-01,99994.61568656517,-5.384313434828073e-05
2018-05-02,99996.37824073387,-3.621759266126901e-05
2018-05-03,99996.21543603446,-3.7845639655424746e-05
2018-05-04,99996.21543603446,-3.7845639655424746e-05
2018-05-07,99996.22015245669,-3.779847543308279e-05
2018-05-08,99996.01014955752,-3.9898504424782004e-05
2018-05-09,99995.70104463809,-4.298955361911794e-05
2018-05-10,99995.06870897525,-4.931291024753591e-05
2018-05-11,99995.2392526459,-4.7607473540992944e-05
2018-05-14,99995.3434625458,-4.656537454196951e-05
2018-05-15,99995.74849947207,-4.251500527927419e-05
2018-05-16,99995.3363595795,-4.663640420505544e-05
2018-05-17,99995.61821611636,-4.38178388364031e-05
2018-05-18,99995.779284079,-4.2207159209938254e-05
2018-05-21,99995.46663149112,-4.53336850888445e-05
2018-05-22,99995.57795580142,-4.422044198581716e-05
2018-05-23,99995.29371889346,-4.7062811065407006e-05
2018-05-24,99995.3434625458,-4.656537454196951e-05
2018-05-25,99995.2416177582,-4.758382241794607e-05
2018-05-29,99995.40267427676,-4.5973257232399195e-05
2018-05-30,99995.49742372744,-4.5025762725563254e-05
2018-05-31,99995.64663942569,-4.353360574314138e-05
2018-06-01,99994.84842546695,-5.151574533054372e-05
2018-06-04,99994.4718194794,-5.5281805206032006e-05
2018-06-05,99994.12127168887,-5.878728311130544e-05
2018-06-06,99993.96257265322,-6.037427346775075e-05
2018-06-07,99994.08574159854,-5.914258401462575e-05
2018-06-08,99994.50261171572,-5.497388284275075e-05
2018-06-11,99994.61393221133,-5.3860677886696066e-05
2018-06-12,99994.3652292084,-5.6347707915992944e-05
2018-06-13,99994.73946626895,-5.260533731052419e-05
2018-06-14,99994.71578462832,-5.284215371677419e-05
2018-06-15,99995.18003710025,-4.819962899753591e-05
2018-06-18,99995.40741140475,-4.592588595245616e-05
2018-06-19,99995.40741140475,-4.592588595245616e-05
2018-06-20,99995.44293905329,-4.5570609467104076e-05
2018-06-21,99995.19659734797,-4.8034026520326735e-05
2018-06-22,99995.06870199274,-4.9312980072572826e-05
2018-06-25,99994.41734243464,-5.582657565362751e-05
2018-06-26,99994.95263219904,-5.047367800958455e-05
2018-06-27,99994.88868642878,-5.111313571222126e-05
2018-06-28,99995.20608068537,-4.7939193146303296e-05
2018-06-29,99995.11370016169,-4.88629983831197e-05
2018-07-02,99995.60399175715,-4.396008242852986e-05
2018-07-03,99994.83183218073,-5.168167819269002e-05
2018-07-05,99995.18238760065,-4.817612399347127e-05
2018-07-06,99995.79112173151,-4.2088782684877516e-05
2018-07-09,99996.15352165424,-3.846478345760261e-05
2018-07-10,99996.15352165424,-3.846478345760261e-05
2018-07-11,99996.15352165424,-3.846478345760261e-05
2018-07-12,99996.15352165424,-3.846478345760261e-05
2018-07-13,99996.09430649475,-3.905693505250383e-05
2018-07-16,99996.19378998474,-3.8062100152601486e-05
2018-07-17,99996.06589081482,-3.934109185182024e-05
2018-07-18,99996.31459763244,-3.6854023675550706e-05
2018-07-19,99995.96403076843,-4.035969231568743e-05
2018-07-20,99996.06825592712,-3.9317440728773365e-05
2018-07-23,99996.02798798279,-3.9720120172132735e-05
2018-07-24,99995.69875672058,-4.301243279420305e-05
2018-07-25,99995.2676539679,-4.732346032105852e-05
2018-07-26,99995.41215088562,-4.5878491143812425e-05
2018-07-27,99996.17719986633,-3.822800133668352e-05
2018-07-30,99996.43065216736,-3.569347832642961e-05
2018-07-31,99996.33827728084,-3.661722719160025e-05
2018-08-01,99996.33827728084,-3.661722719160025e-05
2018-08-02,99994.72525677246,-5.2747432275355093e-05
2018-08-03,99994.58315929932,-5.416840700680041e-05
2018-08-06,99994.3273342566,-5.67266574340465e-05
2018-08-07,99994.79158672852,-5.2084132714808223e-05
2018-08-08,99994.7584141211,-5.241585878902697e-05
2018-08-09,99994.37234386963,-5.627656130367541e-05
2018-08-10,99994.5197094397,-5.4802905602991815e-05
2018-08-13,99994.2012089209,-5.7987910790980096e-05
2018-08-14,99993.99203762574,-6.007962374264025e-05
2018-08-15,99993.87556728882,-6.124432711178087e-05
2018-08-16,99993.14346584839,-6.856534151607775e-05
2018-08-17,99992.13091167969,-7.869088320308947e-05
2018-08-20,99992.63482555909,-7.365174440914415e-05
2018-08-21,99992.73465618653,-7.26534381347301e-05
2018-08-22,99992.73227200074,-7.267727999264025e-05
2018-08-23,99992.6276844458,-7.372315554195666e-05
2018-08-24,99992.46843990845,-7.531560091549181e-05
2018-08-27,99992.04533657593,-7.954663424068712e-05
2018-08-28,99991.62700924439,-8.372990755611682e-05
2018-08-29,99990.84737667603,-9.152623323971056e-05
2018-08-30,99990.3601139502,-9.639886049801134e-05
2018-08-31,99989.74211010498,-0.00010257889895015979
2018-09-04,99989.56859097046,-0.00010431409029537463
2018-09-05,99989.92276272339,-0.00010077237276607775
2018-09-06,99990.81885036988,-9.1811496301234e-05
2018-09-07,99991.24670300049,-8.753296999508165e-05
2018-09-10,99991.95264706177,-8.047352938228868e-05
2018-09-11,99992.02870208841,-7.97129791158659e-05
2018-09-12,99992.02870208841,-7.97129791158659e-05
2018-09-13,99992.02870208841,-7.97129791158659e-05
2018-09-14,99992.02870208841,-7.97129791158659e-05
2018-09-17,99992.02870208841,-7.97129791158659e-05
2018-09-18,99992.02870208841,-7.97129791158659e-05
2018-09-19,99992.02870208841,-7.97129791158659e-05
2018-09-20,99992.02870208841,-7.97129791158659e-05
2018-09-21,99992.02870208841,-7.97129791158659e-05
2018-09-24,99992.02870208841,-7.97129791158659e-05
2018-09-25,99992.02870208841,-7.97129791158659e-05
2018-09-26,99992.02870208841,-7.97129791158659e-05
2018-09-27,99992.02870208841,-7.97129791158659e-05
2018-09-28,99992.02870208841,-7.97129791158659e-05
2018-10-01,99992.02870208841,-7.97129791158659e-05
2018-10-02,99992.02870208841,-7.97129791158659e-05
2018-10-03,99991.54856457653,-8.451435423470685e-05
2018-10-04,99992.51835217419,-7.481647825814435e-05
2018-10-05,99993.39781536999,-6.602184630013653e-05
2018-10-08,99993.52141156139,-6.478588438607403e-05
2018-10-09,99992.78456845226,-7.215431547738262e-05
2018-10-10,99995.2827106947,-4.717289305306622e-05
2018-10-11,99995.7200653169,-4.279934683101601e-05
2018-10-12,99996.12176421292,-3.8782357870804845e-05
2018-10-15,99994.9927358926,-5.0072641073929847e-05
2018-10-16,99996.13126662381,-3.8687333761918125e-05
2018-10-17,99995.90308669217,-4.0969133078324375e-05
2018-10-18,99994.67423155911,-5.325768440889078e-05
2018-10-19,99995.45623305447,-4.54376694552775e-05
2018-10-22,99995.77473738797,-4.2252626120316565e-05
2018-10-23,99996.26913359769,-3.7308664023148596e-05
2018-10-24,99994.45318129666,-5.5468187033402503e-05
2018-10-25,99995.57270720608,-4.427292793916422e-05
2018-10-26,99994.7407865823,-5.259213417695719e-05
2018-10-29,99993.77574828274,-6.224251717256266e-05
2018-10-30,99994.02770522244,-5.972294777559e-05
2018-10-31,99995.34926512845,-4.6507348715531406e-05
2018-11-01,99996.14791014798,-3.8520898520218905e-05
2018-11-02,99993.13637390864,-6.863626091362676e-05
2018-11-05,99992.4922288521,-7.507771147895255e-05
2018-11-06,99993.01040206988,-6.989597930121818e-05
2018-11-07,99994.47932373126,-5.5206762687448644e-05
2018-11-08,99994.30522094805,-5.6947790519479895e-05
2018-11-09,99993.34635864336,-6.65364135663549e-05
2018-11-12,99990.88959823687,-9.11040176312963e-05
2018-11-13,99990.42686019976,-9.573139800239005e-05
2018-11-14,99989.13170181353,-0.00010868298186469473
2018-11-15,99990.23127685626,-9.768723143744865e-05
2018-11-16,99990.7369416817,-9.263058318305412e-05
2018-11-19,99988.90749298174,-0.00011092507018256583
2018-11-20,99986.78942047198,-0.00013210579528022208
2018-11-21,99986.74171768267,-0.0001325828231732885
2018-11-23,99985.67075668414,-0.00014329243315864006
2018-11-26,99986.22651611407,-0.00013773483885932364
2018-11-27,99986.13588272173,-0.00013864117278266348
2018-11-28,99987.73396240313,-0.00012266037596869863
2018-11-29,99987.40242324908,-0.000125975767509226
2018-11-30,99987.17106185992,-0.00012828938140082755
2018-12-03,99988.65943084795,-0.00011340569152045646
2018-12-04,99986.72024856646,-0.00013279751433539788
2018-12-06,99986.25036560137,-0.00013749634398627677
2018-12-07,99984.76438461382,-0.00015235615386176505
2018-12-10,99985.02914749224,-0.00014970852507758536
2018-12-11,99984.79777465899,-0.0001520222534101049
2018-12-12,99984.90988098223,-0.000150901190177683
2018-12-13,99985.35114227374,-0.00014648857726264395
2018-12-14,99984.04643570025,-0.00015953564299750725
2018-12-17,99983.67911850054,-0.00016320881499457755
2018-12-18,99984.18717132647,-0.00015812828673530022
2018-12-19,99982.95162521441,-0.00017048374785590568
